"FK_STEIG_ID_VON";"FK_STEIG_ID_NACH";"GEOMETRIE_WGS84"
226923144;226923145;"LINESTRING (16.5181316 48.2060864, 16.5184999 48.2060744, 16.5202876 48.2060744, 16.5217428 48.2060684, 16.5224615 48.2060564, 16.5230544 48.2060445)"
226923145;226923146;"LINESTRING (16.5230566117771 48.2060444685719, 16.5234766 48.2060385, 16.5236293 48.2072538, 16.523745809117 48.208095797857)"
226923146;226923147;"LINESTRING (16.5237461 48.2080979, 16.523782 48.2083374, 16.52539 48.2082835, 16.5263512 48.2082536)"
226923147;226923148;"LINESTRING (16.5263545757951 48.2082534951401, 16.5267375 48.2082416, 16.5267465 48.2082715, 16.5268004 48.2087085, 16.5268183 48.2087744, 16.5268632 48.2088462, 16.5269171 48.208924, 16.5274471 48.2096424, 16.5283814 48.2108636, 16.5289382662835 48.2116118546963)"
226923148;226923149;"LINESTRING (16.5289383 48.2116119, 16.5290821 48.2118095, 16.5294145 48.2122644, 16.5297019 48.2126655, 16.5295402 48.2127313, 16.5294324 48.2127852)"
226923149;226923150;"LINESTRING (16.5294324 48.2127852, 16.5290911 48.2129468, 16.528049 48.2134497, 16.528049 48.2134556, 16.5277885 48.2135694, 16.5276178 48.2136412, 16.5274292 48.213713, 16.5271507 48.2138208, 16.526989 48.2138747, 16.5268363 48.2139225, 16.5266476 48.2139884, 16.5265758 48.2140123)"
226923150;226923151;"LINESTRING (16.5265717082195 48.214013713408, 16.5263332 48.2140961, 16.5261176 48.214168, 16.5260727 48.2141859, 16.5257583 48.2142937, 16.5251654 48.2144972, 16.5250127 48.2145511, 16.5249319 48.214581, 16.52486 48.214593, 16.5247702 48.2146109, 16.5246713 48.2146229, 16.5245456 48.2146289, 16.5244647 48.2146349, 16.5243569 48.2146409, 16.5241863 48.2146409, 16.5240425 48.2146409, 16.523782 48.2146409, 16.5235125 48.2146409, 16.5234496 48.2146468, 16.52274 48.2146528, 16.5222369 48.2146468, 16.522165 48.2146468, 16.5220932 48.2146409, 16.5219495 48.2146289, 16.5218237 48.2146169, 16.521671 48.2146049, 16.5213925 48.214593, 16.5210511 48.214575, 16.5208176 48.214569, 16.520575 48.214563, 16.5201888 48.2145511, 16.5196048 48.2145152, 16.5192455 48.2145032)"
226923151;226923152;"LINESTRING (16.5192414648672 48.2145030716614, 16.5186796 48.2144852, 16.518473 48.2144792, 16.5181855 48.2144792, 16.5180777 48.2144852, 16.517386 48.2145092, 16.5163889 48.2145511, 16.5143856 48.2146169, 16.5130471 48.2146528, 16.5130292 48.2146588, 16.5104061 48.2147426, 16.5103881 48.2148264, 16.5103881 48.2149102, 16.5103971 48.2149701, 16.5104241 48.2150419, 16.51046 48.2151078)"
226923152;226923153;"LINESTRING (16.51046 48.2151078, 16.51046 48.2151197, 16.5105229 48.2152095, 16.5105319 48.2152275, 16.5106576 48.215419, 16.5106936 48.2154968, 16.5107115 48.2155567, 16.5107295 48.2156046, 16.5107654 48.2157303, 16.5107744 48.215844, 16.5107744 48.2159098, 16.5107654 48.2160655, 16.5107385 48.2162331, 16.5107115 48.2164426, 16.5107025 48.2165742, 16.5107025 48.2166221, 16.5107115 48.2168376, 16.5107385 48.2169992, 16.5107834 48.2171848, 16.5108014 48.2172626, 16.5108283 48.2173284, 16.5115649 48.2189924, 16.5125531 48.2212189, 16.5125621 48.2212728, 16.5125621 48.2213326, 16.5125621 48.2213865, 16.5125441 48.2214403, 16.5125261 48.2214822, 16.5125082 48.2215122, 16.5124722 48.22156, 16.5124363 48.2216079, 16.5123914 48.2216438, 16.5123105 48.2216977, 16.5121578 48.2217695, 16.5119961 48.2218533, 16.5118524 48.2219371, 16.5117626 48.2219969, 16.5116727 48.2220688, 16.5114392 48.2222304, 16.5102444 48.223164, 16.5101456 48.2232478)"
226923153;226923154;"LINESTRING (16.5101420983687 48.2232505651084, 16.5089329 48.2242054, 16.5087981 48.2242891, 16.5082142 48.2247559, 16.5081783 48.2247978, 16.5081693 48.2248397, 16.5081693 48.2248876, 16.5081783 48.2249355, 16.5083759 48.2253783)"
218864856;218864857;"LINESTRING (16.452771834934 48.2057947830467, 16.4529678 48.2060085, 16.453399 48.2064995, 16.4537943 48.2069425, 16.4544141 48.2076729, 16.4548004 48.2081039, 16.4548992 48.2084092)"
218864857;218864858;"LINESTRING (16.4548995628353 48.2084103828133, 16.45498 48.2086726, 16.45498 48.2087983, 16.4551328 48.2092713, 16.4554651 48.2103009, 16.4554562 48.2103847, 16.455537 48.2106422, 16.4557616 48.2113366, 16.4559323 48.2118813, 16.4559412 48.2120729, 16.4560131 48.2124141, 16.456049 48.2126236, 16.4560849974576 48.2128869813983)"
218864858;218864859;"LINESTRING (16.4560851847038 48.2128882010999, 16.4561568 48.2133539, 16.4561838 48.2135275, 16.4563361977453 48.2143758175366)"
218864859;218864860;"LINESTRING (16.4563365 48.2143775, 16.4563724 48.214599, 16.456579 48.2151916, 16.4566509 48.2153651, 16.4567497 48.2156465, 16.4568485 48.2158919, 16.4568485 48.2159158, 16.4568485 48.2159577, 16.4569204 48.2161373, 16.4570821 48.2165324, 16.4571001 48.2165862, 16.4571899 48.2167778, 16.4573336 48.217101, 16.4573336 48.217107, 16.4574145 48.2173404, 16.4574774 48.217526, 16.4575303947516 48.2176906868532)"
218864860;218864861;"LINESTRING (16.4575321057256 48.2176951204549, 16.4575492 48.2177295, 16.4575762 48.2178073, 16.457693 48.2181604, 16.4577648 48.2183699, 16.4577738 48.2184118, 16.4578187 48.2185974, 16.4578636 48.2187769, 16.4578906 48.2189086, 16.4579445 48.2192318, 16.4579445 48.2192557, 16.4579894 48.2195011, 16.4580433 48.2198303, 16.4580523 48.2198662, 16.4581062 48.2202373, 16.4581421 48.2205186, 16.4581601 48.2206264, 16.4581601 48.2206623, 16.4581691 48.2206922, 16.4582409 48.2210752, 16.4581062 48.2210872, 16.4576394114078 48.2211410640664)"
218864861;218864862;"LINESTRING (16.4576403589955 48.2211409547236, 16.4581062 48.2210872, 16.4582409 48.2210752, 16.4582499 48.2211411, 16.4583128 48.2213805, 16.4583397 48.2214343, 16.4584026 48.2215181, 16.4584835 48.221584, 16.4586452 48.2216079, 16.4584835 48.2217336, 16.4575043 48.2224398, 16.4566689 48.2230383, 16.4558963 48.2235889, 16.4558604 48.2236129, 16.4547465 48.2244388, 16.4547016 48.2244747, 16.4549440880179 48.2247439866937)"
218864862;218864863;"LINESTRING (16.4549441 48.224744, 16.4553843 48.2252347, 16.4559682 48.225887, 16.4565162 48.2265094, 16.4570192 48.22706, 16.4577274279244 48.2278780995842)"
218864863;218864864;"LINESTRING (16.4577289 48.2278798, 16.4579086 48.2280773, 16.457675 48.2281551, 16.4564533 48.228568, 16.4562018 48.2286458, 16.4561479 48.2286638, 16.4555011 48.2288194, 16.4555101 48.2289331, 16.4554921 48.228963, 16.4554562 48.228975, 16.4540638 48.2294597, 16.4540278 48.2294716, 16.4539829 48.2294836, 16.453938 48.2294836, 16.4538841 48.2294776, 16.4538482 48.2294657, 16.4538033 48.2294477, 16.4535697163745 48.229292110907)"
218864879;218864880;"LINESTRING (16.4535697 48.2292921, 16.4534709 48.2292323, 16.4533631 48.2291545, 16.4533182 48.2291066, 16.4532822 48.2290767, 16.4531026 48.2288313, 16.4530936 48.2288134, 16.4530846 48.2287895, 16.4530846 48.2287595, 16.4530756 48.2287416, 16.4530217 48.2286997, 16.4529858 48.2286758, 16.4529499 48.2286339, 16.4528151 48.2284603, 16.4527612 48.2283765, 16.4527343 48.2283287, 16.4527073 48.2282808, 16.4526983 48.2282509, 16.4524288 48.2276644, 16.4524109 48.2276345, 16.452357 48.2275687, 16.452339 48.2275208, 16.4521234 48.227054, 16.4520605 48.2269224)"
218864880;218864881;"LINESTRING (16.4520601181352 48.2269215852432, 16.4520156 48.2268266, 16.4519887 48.2267668, 16.4519617 48.2267129, 16.4519437 48.226665, 16.4519348 48.2266231, 16.4519348 48.2265812, 16.4519437 48.2265334, 16.4519527 48.2264915, 16.4519617 48.2264556, 16.4519797 48.2264197, 16.4519976 48.2263838, 16.4520246 48.2263478, 16.4520605 48.2263119, 16.4521144 48.2262581, 16.452851 48.2257673, 16.4529229 48.2257075, 16.4530038 48.2256417, 16.4534700419261 48.2253370606648)"
218864881;218864882;"LINESTRING (16.4534709 48.2253365, 16.4537494 48.2251509, 16.4542255 48.2248278, 16.4544411 48.2246662, 16.4546656 48.2245106, 16.4547016 48.2244747, 16.4547465 48.2244388, 16.4558604 48.2236129, 16.4558963 48.2235889, 16.4566689 48.2230383, 16.4575043 48.2224398, 16.4584835 48.2217336, 16.4586452 48.2216079, 16.4584835 48.221584, 16.4584026 48.2215181, 16.4583397 48.2214343, 16.4583128 48.2213805, 16.4582499 48.2211411, 16.4582409 48.2210752, 16.4581062 48.2210872, 16.4579635687589 48.2211050661269)"
218864882;218864883;"LINESTRING (16.457963755822 48.2211050426954, 16.4581062 48.2210872, 16.4582409 48.2210752, 16.4581691 48.2206922, 16.4581601 48.2206623, 16.4581601 48.2206264, 16.4581421 48.2205186, 16.4581062 48.2202373, 16.4580523 48.2198662, 16.4580433 48.2198303, 16.4579894 48.2195011, 16.4579445 48.2192557, 16.4579445 48.2192318, 16.4578906 48.2189086, 16.4578636 48.2187769, 16.4578547137657 48.2187290740872)"
218864883;218864884;"LINESTRING (16.4578539379995 48.218726214472, 16.4578187 48.2185974, 16.4577738 48.2184118, 16.4577648 48.2183699, 16.457693 48.2181604, 16.4575762 48.2178073, 16.4575492 48.2177295, 16.4574774 48.217526, 16.4574145 48.2173404, 16.4573965 48.2172865)"
218864884;218864885;"LINESTRING (16.4573960880423 48.2172853243856, 16.4573336 48.217107, 16.4573336 48.217101, 16.4571899 48.2167778, 16.4571001 48.2165862, 16.4570821 48.2165324, 16.4569204 48.2161373, 16.4568485 48.2159577, 16.4568485 48.2159158, 16.4568485 48.2158919, 16.4567497 48.2156465, 16.4566509 48.2153651, 16.456579 48.2151916, 16.4563724 48.214599, 16.4563366272713 48.2143782852564)"
218864885;218864886;"LINESTRING (16.4563365 48.2143775, 16.4561838 48.2135275, 16.4561568 48.2133539, 16.4560851113213 48.2128877239052)"
218864886;218864887;"LINESTRING (16.4560848837941 48.2128861497642, 16.456049 48.2126236, 16.4560131 48.2124141, 16.4559412 48.2120729, 16.4559323 48.2118813, 16.4557616 48.2113366, 16.455537 48.2106422, 16.4554562 48.2103847, 16.4554651 48.2103009, 16.4551328 48.2092713, 16.4550609 48.2090438)"
218864887;218864888;"LINESTRING (16.4550609 48.2090438, 16.45498 48.2087983, 16.45498 48.2086726, 16.4548004 48.2081039, 16.4544141 48.2076729, 16.4547285 48.2075471, 16.4545489 48.2073615, 16.4543692 48.2067389, 16.4540009 48.2055475)"
237301905;237301906;"LINESTRING (16.475785 48.2041107, 16.4758659 48.2042065, 16.4759108 48.2042783, 16.4757581 48.2043442, 16.4747889337448 48.2049541494199)"
237301906;237301907;"LINESTRING (16.4747823560214 48.2049603439803, 16.4747699 48.2049728, 16.474716 48.2050207, 16.4746711 48.2050746, 16.4746172 48.2051524, 16.4743298 48.2056014, 16.4740243 48.2060624, 16.4730182 48.2075651, 16.4728925 48.2077148, 16.4726589 48.2078465, 16.4721289 48.2080021, 16.4719402 48.20805, 16.4713743 48.2081697, 16.4709431 48.2082895, 16.4706826 48.2083793, 16.4702622894187 48.2085104106244)"
237301907;237301908;"LINESTRING (16.4702604 48.208511, 16.4699999 48.2085888, 16.4692004 48.2088343, 16.468868 48.2088881, 16.4680685 48.208924, 16.4671971 48.2089719, 16.4666671 48.2089899, 16.4661192 48.2089899, 16.4650232 48.2087325, 16.4647627 48.2086906, 16.4648436 48.2088283, 16.4649502607179 48.2090238941747)"
237301908;237301909;"LINESTRING (16.4649513 48.2090258, 16.4650142 48.2091336, 16.465122 48.2093371, 16.4652208 48.2095167, 16.4657778 48.2104865)"
237301909;237301910;"LINESTRING (16.4657778 48.2104865, 16.4658856 48.2106841, 16.466209 48.2112647, 16.4664965 48.2117855, 16.4667839 48.2123123, 16.4670073446475 48.2127113367408)"
237301910;237301911;"LINESTRING (16.4670085 48.2127134, 16.4670983 48.212881, 16.4675295 48.2136891, 16.4679517 48.2144792, 16.4684009 48.2152993, 16.4685341403341 48.2155361057737)"
237301911;237301912;"LINESTRING (16.4685356 48.2155387, 16.4687153 48.215862, 16.4690477 48.2164785, 16.4691644 48.216682, 16.4695687 48.2174182, 16.4697484 48.2177474, 16.4702514 48.2186752, 16.4698213037299 48.2187348469339)"
237301912;237301913;"LINESTRING (16.4698202 48.218735, 16.468311 48.2189325, 16.4680326 48.2189744, 16.4666402 48.219166, 16.4656431 48.2193036, 16.4651669 48.2193695, 16.4647537 48.2194293)"
237301913;237301914;"LINESTRING (16.4647506293526 48.2194297034589, 16.4641159 48.2195131, 16.4639991 48.219537, 16.4638285 48.219573, 16.4637027 48.2196089, 16.4636039 48.2196388, 16.4634781 48.2196867, 16.4630739 48.2198662, 16.463029 48.2198902, 16.4629751 48.2199021, 16.4625169 48.2201176, 16.4623103 48.2202014, 16.4622205 48.2202313, 16.4617623 48.220351, 16.4616815 48.220381, 16.4616276 48.2203929, 16.4614928 48.2204348, 16.461394 48.2204648, 16.4612772 48.2204947, 16.4604238 48.2206982, 16.4602801 48.2207401, 16.4600915 48.2208059, 16.4599477 48.2208598, 16.4599298 48.2208717, 16.4597232 48.2209615, 16.4594357 48.2211052, 16.4591392 48.2212668, 16.4589803337273 48.2213608810834)"
237301914;237301915;"LINESTRING (16.4589776 48.2213685, 16.4588428 48.2214523, 16.4587081 48.221554, 16.4586452 48.2216079, 16.4584835 48.2217336, 16.4575043 48.2224398, 16.4566689 48.2230383, 16.4558963 48.2235889, 16.4558604 48.2236129, 16.4547465 48.2244388, 16.4547016 48.2244747, 16.4549440880179 48.2247439866937)"
237301915;237301916;"LINESTRING (16.4549441 48.224744, 16.4553843 48.2252347, 16.4559682 48.225887, 16.4565162 48.2265094, 16.4570192 48.22706, 16.4577274279244 48.2278780995842)"
237301916;237301917;"LINESTRING (16.4577289 48.2278798, 16.4579086 48.2280773, 16.457675 48.2281551, 16.4564533 48.228568, 16.4562018 48.2286458, 16.4561479 48.2286638, 16.4555011 48.2288194, 16.4558670566049 48.2292237110276)"
237301917;237301918;"LINESTRING (16.4558694 48.2292263, 16.4572258 48.2307283, 16.4578996 48.2314763, 16.4580074 48.2316498)"
237301918;237301919;"LINESTRING (16.4580074 48.2316498, 16.4580882 48.2318114, 16.4582589 48.2321465, 16.4582858 48.2322542, 16.4583038 48.2323619, 16.4583128 48.2324098, 16.4583218 48.2325594, 16.4583397 48.2326671, 16.4583757 48.2327628, 16.4584026 48.2328286, 16.4584386 48.2328944, 16.4584655 48.2329423, 16.4584835 48.2329663, 16.4585014 48.2329902, 16.458762 48.2333253, 16.4589776 48.2335586, 16.4590494 48.2336484, 16.4591213 48.2337202, 16.4592111 48.233798, 16.4593099 48.2338818, 16.4594177 48.2339655, 16.4594896 48.2340194, 16.4595884 48.2340912, 16.4596693 48.234145, 16.459786 48.2342228, 16.4599028 48.2342827, 16.4600645 48.2343724, 16.4603969 48.234528, 16.4610886 48.234875, 16.4615377 48.2351084, 16.4616276 48.2351503, 16.4623462 48.2355571, 16.4624361 48.2354853, 16.4625079 48.2354494, 16.4626876 48.2353956)"
237301919;237301920;"LINESTRING (16.4626910311828 48.2353944575479, 16.4627774 48.2353657, 16.4629032 48.2353298, 16.462993 48.2353058, 16.4630918 48.2352939, 16.4632805 48.2352879, 16.4643135 48.2352639, 16.4644213 48.235258, 16.4645741 48.235252, 16.464592 48.235252, 16.4647537 48.235234, 16.4649424 48.2352161, 16.4651759 48.2351802, 16.4653646 48.2351503, 16.4655263 48.2351203, 16.465661 48.2350964, 16.4658137 48.2350545, 16.4659575 48.2350007, 16.4660114 48.2349708)"
237301920;237301921;"LINESTRING (16.4660146279249 48.2349687759527, 16.4663168 48.2347793, 16.4663348 48.2347733, 16.4664336 48.2347733, 16.4667659 48.2347733, 16.4671702 48.2348032, 16.4672331 48.2348212, 16.4678799 48.2351323, 16.4679158 48.2351443, 16.4680416 48.2351742, 16.4685356 48.2352639, 16.469416 48.2354255, 16.4707994 48.2356828, 16.4716597062229 48.2358439079114)"
237301921;237301922;"LINESTRING (16.4716618 48.2358443, 16.472048 48.2359161, 16.472075 48.2359341, 16.4732069 48.2361435, 16.4743118 48.2363469, 16.4743208 48.2363649, 16.4748328 48.2365025)"
237301922;237301923;"LINESTRING (16.47483544776 48.2365032181513, 16.4750754 48.2365683, 16.4763959 48.2369871, 16.4766294 48.237053, 16.476863 48.2371068, 16.4771325 48.2371666, 16.4772942 48.2372025, 16.4773301 48.2372025, 16.4785518 48.2374239, 16.4791088 48.2375256, 16.4790279 48.2375376, 16.4789480856688 48.2377149103105)"
237301923;237301924;"LINESTRING (16.4789471 48.2377171, 16.4789022 48.2378188, 16.4788932 48.2378607, 16.4788932 48.2379026, 16.4789112 48.2379445, 16.47901 48.2380641, 16.4790729 48.2381, 16.4798364 48.2389077, 16.480061 48.239153, 16.4801688 48.2392727, 16.4802317 48.2393265, 16.4802856 48.2393744, 16.4804024 48.2394582, 16.4805192 48.239524, 16.4806449 48.2395778, 16.4807258 48.2396077, 16.4808246 48.2396377, 16.4810132 48.2396915, 16.4810761 48.2397094, 16.4815073 48.2398231)"
237301924;237301925;"LINESTRING (16.4815118971584 48.2398243260511, 16.4817319 48.239883, 16.4831692 48.2402659, 16.4832321 48.2402778, 16.483286 48.2402838, 16.4833488 48.2402778, 16.4834117 48.2402718, 16.4835734 48.2402718, 16.4836363 48.2403436, 16.4836722 48.2403676, 16.4837082 48.2403915, 16.4837351 48.2404094, 16.483798 48.2404334, 16.4843819 48.2405889, 16.4844538 48.2406069, 16.4845346 48.2406428, 16.4846065 48.2406667, 16.4846873 48.2407086, 16.4847502 48.2407505, 16.4848131 48.2407864, 16.484867 48.2408282, 16.4849389 48.2408941, 16.4849928 48.2409479, 16.4852084 48.2411992, 16.4853521 48.2413607, 16.4854509 48.2413308, 16.4858462 48.2411752, 16.4860528 48.2410975, 16.4863313 48.2409958, 16.4872835 48.2406667, 16.4873876678985 48.2406320095799)"
237301925;237301926;"LINESTRING (16.4873913 48.2406308, 16.4881369 48.2403795, 16.4882626 48.2403377, 16.4883435 48.2403018, 16.4884333 48.2402659, 16.4884962 48.2402359, 16.4885411 48.240206, 16.488586 48.2401701, 16.488622 48.2401283, 16.4886579 48.2400924, 16.4886759 48.2400565, 16.4887657 48.2398889, 16.4888016 48.2397932, 16.4888645 48.2398171, 16.4891789 48.239883, 16.4892957 48.2399009, 16.4893765 48.2399189, 16.4894574 48.2399308, 16.4895293 48.2399368, 16.4896281 48.2399428, 16.4897179 48.2399428, 16.4897987 48.2399428, 16.4898437 48.2399428, 16.4898976 48.2399368, 16.4900143 48.2399189, 16.4901042 48.2399009, 16.490194 48.239883, 16.4902928 48.239853, 16.4903737 48.2398231, 16.4905529755864 48.2397574188557)"
237301926;237301927;"LINESTRING (16.4905533 48.2397573, 16.4909486 48.2396077, 16.4910744 48.2397573, 16.4913349 48.2401163, 16.4914516 48.2402838)"
237301927;237301928;"LINESTRING (16.4914516 48.2402838, 16.4914696 48.2403137, 16.4915684 48.2404693, 16.4920715 48.2403915, 16.4934279 48.2401582, 16.4988358 48.2392428, 16.4989346 48.2392547, 16.4989975 48.2392906, 16.4992910954249 48.2392432522938)"
237301928;237301929;"LINESTRING (16.4992939 48.2392428, 16.4996623 48.239177, 16.5000395 48.2391171, 16.5006773 48.2390094, 16.5017913 48.238818, 16.5024111 48.2387103, 16.5027936515858 48.2386451384892)"
237301929;237301930;"LINESTRING (16.5027974 48.2386445, 16.5045042 48.2383453, 16.5044952 48.2383274, 16.5044862 48.2382257, 16.5044862 48.2382137, 16.5044952 48.2381359, 16.5044862 48.2380881, 16.5044682 48.2380222)"
237301930;237301931;"LINESTRING (16.5044682 48.2380222, 16.5044413 48.2378607, 16.5043604 48.2374598, 16.5042886 48.2370709, 16.5042347 48.2368196, 16.5042167 48.2367777, 16.5040011 48.2356349, 16.5039382 48.2353597)"
237301968;237301969;"LINESTRING (16.5039382 48.2353597, 16.5040011 48.2356349, 16.5042167 48.2367777, 16.5042347 48.2368196, 16.5042886 48.2370709, 16.5043604 48.2374598, 16.5044413 48.2378607, 16.5044677676244 48.2380196041469)"
237301969;237301970;"LINESTRING (16.5044682 48.2380222, 16.5044862 48.2380881, 16.5044952 48.2381359, 16.5044862 48.2382137, 16.5044862 48.2382257, 16.5044952 48.2383274, 16.5045042 48.2383453, 16.504585 48.2387223, 16.5046479 48.2390872, 16.5047647 48.2397513, 16.5038394 48.2399129, 16.503552 48.2399607, 16.5026447 48.2401163, 16.5025189 48.2401402, 16.5023572 48.2401701, 16.501917 48.2402419)"
237301970;237301971;"LINESTRING (16.5019120625927 48.2402427858061, 16.5014499 48.2403257, 16.5011624 48.2403735, 16.5007762 48.2404394, 16.5006145 48.2404633, 16.5004887 48.2404812, 16.500318 48.2404992, 16.5002102 48.2405171, 16.4995185 48.2406368, 16.4995006 48.2405889, 16.4994377 48.2404334)"
237301971;237301972;"LINESTRING (16.4994362864935 48.2404301180287, 16.4991053 48.2396616, 16.4990783 48.2396018)"
237301972;237301973;"LINESTRING (16.4990773364208 48.2395994725399, 16.4989346 48.2392547, 16.4988358 48.2392428, 16.4934279 48.2401582, 16.4920715 48.2403915, 16.4918918432183 48.240415394252)"
237301973;237301974;"LINESTRING (16.4918876871086 48.2404160854883, 16.4915684 48.2404693, 16.4914696 48.2403137, 16.4913349 48.2401163, 16.4910744 48.2397573, 16.4909486 48.2396077, 16.4905623 48.2397513)"
237301974;237301975;"LINESTRING (16.4905603767174 48.239752032196, 16.4903737 48.2398231, 16.4902928 48.239853, 16.490194 48.239883, 16.4901042 48.2399009, 16.4900143 48.2399189, 16.4898976 48.2399368, 16.4898437 48.2399428, 16.4897987 48.2399428, 16.4897179 48.2399428, 16.4896281 48.2399428, 16.4895293 48.2399368, 16.4894574 48.2399308, 16.4893765 48.2399189, 16.4892957 48.2399009, 16.4891789 48.239883, 16.4888645 48.2398171, 16.4888016 48.2397932, 16.4887657 48.2398889, 16.4886759 48.2400565, 16.4886579 48.2400924, 16.488622 48.2401283, 16.488586 48.2401701, 16.4885411 48.240206, 16.4884962 48.2402359, 16.4884333 48.2402659, 16.4883435 48.2403018, 16.4882626 48.2403377, 16.4881369 48.2403795, 16.4873765819206 48.2406356941518)"
237301975;237301976;"LINESTRING (16.4873733 48.2406368, 16.4872835 48.2406667, 16.4863313 48.2409958, 16.4860528 48.2410975, 16.4858462 48.2411752, 16.4854509 48.2413308, 16.4853521 48.2413607, 16.4852084 48.2411992, 16.4849928 48.2409479, 16.4849389 48.2408941, 16.484867 48.2408282, 16.4848131 48.2407864, 16.4847502 48.2407505, 16.4846873 48.2407086, 16.4846065 48.2406667, 16.4845346 48.2406428, 16.4844538 48.2406069, 16.4843819 48.2405889, 16.4838267922111 48.2404398811254)"
237301976;237301977;"LINESTRING (16.4838197153346 48.2404382256305, 16.483798 48.2404334, 16.4837351 48.2404094, 16.4837082 48.2403915, 16.4836722 48.2403676, 16.4836363 48.2403436, 16.4835734 48.2402718, 16.4834117 48.2402718, 16.4833488 48.2402778, 16.483286 48.2402838, 16.4832321 48.2402778, 16.4831692 48.2402659, 16.4817319 48.239883, 16.4815163 48.2398231)"
237301977;237301978;"LINESTRING (16.4815142352439 48.2398225666958, 16.4810761 48.2397094, 16.4810132 48.2396915, 16.4808246 48.2396377, 16.4807258 48.2396077, 16.4806449 48.2395778, 16.4805192 48.239524, 16.4804024 48.2394582, 16.4802856 48.2393744, 16.4802317 48.2393265, 16.4801688 48.2392727, 16.480061 48.239153, 16.4799173 48.2390035)"
237301978;237301979;"LINESTRING (16.4799173 48.2390035, 16.4798364 48.2389077, 16.4790729 48.2381, 16.47901 48.2380641, 16.4789112 48.2379445, 16.4788932 48.2379026, 16.4788932 48.2378607, 16.4789022 48.2378188, 16.4790279 48.2375376, 16.4791088 48.2375256, 16.4787495 48.2374598)"
237301979;237301980;"LINESTRING (16.4787495 48.2374598, 16.4785518 48.2374239, 16.4773301 48.2372025, 16.4772942 48.2372025, 16.4771325 48.2371666, 16.476863 48.2371068, 16.4766294 48.237053, 16.4763959 48.2369871, 16.4750754 48.2365683, 16.4748333773039 48.236502656582)"
237301980;237301981;"LINESTRING (16.4748328 48.2365025, 16.4743208 48.2363649, 16.4743118 48.2363469, 16.4732069 48.2361435, 16.472075 48.2359341, 16.472048 48.2359161, 16.4716618 48.2358443)"
237301981;237301982;"LINESTRING (16.471659048371 48.2358437847196, 16.4707994 48.2356828, 16.469416 48.2354255, 16.4685356 48.2352639, 16.4680416 48.2351742, 16.4679158 48.2351443, 16.4678799 48.2351323, 16.4672331 48.2348212, 16.4671702 48.2348032, 16.4672151 48.2347195, 16.4671522 48.2345878, 16.4670534 48.2343904, 16.4669995 48.2343365, 16.4669726 48.2342886, 16.4665953 48.2342707)"
237301982;237301983;"LINESTRING (16.4665914733013 48.2342705433765, 16.4660114 48.2342468, 16.4642686 48.234157, 16.4633793 48.2341091, 16.4632535 48.2341091, 16.4631547 48.2341091, 16.463029 48.2341211, 16.4628942 48.2341331, 16.4627505 48.234157, 16.4616815 48.2344382, 16.4616276 48.2344681, 16.4615916 48.2344921, 16.4613424363948 48.2346758767434)"
237301983;237301984;"LINESTRING (16.4613401 48.2346776, 16.4610886 48.234875, 16.4603969 48.234528, 16.4600645 48.2343724, 16.4599028 48.2342827, 16.459786 48.2342228, 16.4596693 48.234145, 16.4595884 48.2340912, 16.4594896 48.2340194, 16.4594177 48.2339655, 16.4593099 48.2338818, 16.4592111 48.233798, 16.4591213 48.2337202, 16.4590494 48.2336484, 16.4589776 48.2335586, 16.458762 48.2333253, 16.4585014 48.2329902, 16.4584835 48.2329663, 16.4584655 48.2329423, 16.4584386 48.2328944, 16.4584026 48.2328286, 16.4583757 48.2327628, 16.4583397 48.2326671, 16.4583218 48.2325594, 16.4583128 48.2324098, 16.4583038 48.2323619, 16.4582858 48.2322542, 16.4582589 48.2321465, 16.4580882 48.2318114, 16.4580074 48.2316558)"
237301984;237301985;"LINESTRING (16.4580049273438 48.2316516827445, 16.4578996 48.2314763, 16.4572258 48.2307283, 16.4558619877393 48.2292160605985)"
237301985;237301986;"LINESTRING (16.4558604 48.2292143, 16.4555011 48.2288194, 16.4555101 48.2289331, 16.4554921 48.228963, 16.4554562 48.228975, 16.4540638 48.2294597, 16.4540278 48.2294716, 16.4539829 48.2294836, 16.453938 48.2294836, 16.4538841 48.2294776, 16.4538482 48.2294657, 16.4538033 48.2294477, 16.4535697163745 48.229292110907)"
237301986;237301987;"LINESTRING (16.4535697 48.2292921, 16.4534709 48.2292323, 16.4533631 48.2291545, 16.4533182 48.2291066, 16.4532822 48.2290767, 16.4531026 48.2288313, 16.4530936 48.2288134, 16.4530846 48.2287895, 16.4530846 48.2287595, 16.4530756 48.2287416, 16.4530217 48.2286997, 16.4529858 48.2286758, 16.4529499 48.2286339, 16.4528151 48.2284603, 16.4527612 48.2283765, 16.4527343 48.2283287, 16.4527073 48.2282808, 16.4526983 48.2282509, 16.4524288 48.2276644, 16.4524109 48.2276345, 16.452357 48.2275687, 16.452339 48.2275208, 16.4521234 48.227054, 16.4520605 48.2269224)"
